"id_fornecedor","id_rel_residuo","residuo","tipo_residuo","acondicionamento","estado_fisico","tecnologia","classe","categoria"
3725,36038,Reciclável Vidro,Vidro,Tambor Metálico,Sólido,Reciclagem,II-B,Reciclável
3725,41034,Resíduos Não Recicláveis,Rejeito,Caçamba Poli - 5m³,Sólido,Aterro Comum,II-A,Não Reciclável
3725,41127,Reciclável Madeira,Madeira,Baia,Sólido,Biomassa,II-A,Reciclável
3725,48605,Reciclável Entulho,Construção Civil,Caçamba Poli - 5m³,Sólido,Reciclagem,II-B,Reciclável
3725,36033,Lixo Comum,Lixo Comum,"Container - 1,2m³",Sólido,Aterro Comum,II-A,Não Reciclável
3725,36031,Reciclável Entulho,Construção Civil,Caçamba Poli - 5m³,Sólido,Reciclagem,II-B,Reciclável
3725,57438,Reciclável Madeira,Madeira,Caçamba Roll On - 12m³,Sólido,Reciclagem,II-B,Reciclável
3725,36035,Reciclável Metal,Metal Ferroso,Bombona Plástica,Sólido,Reciclagem,II-B,Reciclável
3725,36036,Reciclável Papel/Papelão,Papéis,Granel,Sólido,Reciclagem,II-B,Reciclável
3725,36037,Reciclável Plástico,Plásticos,Fardos,Sólido,Reciclagem,II-B,Reciclável
3725,36038,Reciclável Vidro,Vidro,Tambor Metálico,Sólido,Reciclagem,II-B,Reciclável
3725,36039,Reciclável Tintas,Líquidos Contaminados,Tambor,Líquido,Coprocessamento,I,Reciclável
7801,72633,Óleo de Restaurante,Orgânico,Bombona Plástica,Sólido/Líquido,Incineração,II-A,Reciclável
7801,72634,Resíduo Óleo do Restaurante,Orgânico,Bombona Plástica,Líquido,Incineração,II-A,Não Reciclável
7801,72636,Resíduo Casca de Madeira,Madeira,Caçamba 36 m³,Sólido,Compostagem,II-A,Reciclável
7801,72639,Resíduo de Cinzas,Sólidos Diversos,Caçamba 36 m³,Sólido,Compostagem,II-A,Não Reciclável
7801,72643,Resíduo Orgânico,Orgânico,Caçamba 36 m³,Sólido,Compostagem,II-A,Não Reciclável
7801,72652,Resíduo de Carne,Orgânico,Caçamba fechada de 26m³,Sólido,Compostagem,II-A,Não Reciclável
7801,72655,Resíduo Comum,Lixo Comum,Sacos Plásticos,Sólido,Aterro Sanitário,II-A,Não Reciclável
7801,72676,Vidro Limpo,Vidro,Caixa,Sólido,Reciclagem,II-A,Reciclável
7801,73448,Resíduo de Construção Civil,Construção Civil,Caçamba 36 m³,Sólido,Sim,II-A,Não Reciclável
7801,76971,Óleo do Restaurante,Orgânico,Bombona Plástica,Líquido,Compostagem,II-A,Reciclável
7801,76975,Casca de Madeira,Orgânico,Caçamba Poli - 5m³,Sólido,Compostagem,II-A,Reciclável
7801,76977,Cinzas,Orgânico,Caçamba Poli - 5m³,Sólido,Compostagem,II-A,Reciclável
7801,76978,Orgânico ,Orgânico,Sacos Plásticos,Sólido,Compostagem,II-A,Reciclável
7801,76981,Carne,Orgânico,Caçamba fechada de 7m³,Sólido,Compostagem,II-A,Reciclável
7801,72655,Resíduo Comum,Lixo Comum,Sacos Plásticos,Sólido,Aterro Sanitário,II-A,Não Reciclável
7801,86848,Construção Civil,Construção Civil,Sacos Plásticos,Sólido,Coprocessamento,II-A,Não Reciclável
7801,130090,Resíduos equipos sem agulhas,Resíduo Industrial,Sacos Plásticos,Sólido,Coprocessamento,II-B,Não Reciclável
7803,70861,Saco Plástico,Plásticos,Sacos Plásticos,Sólido,Reciclagem,I,Reciclável
7803,73450,Resíduo Tambores Limpeza ETE,Resíduo de ETE,Baia,Sólido,Reciclagem,II-A,Reciclável
7803,73451,Resíduo Limpeza Gordura ETE,Resíduo de ETE,Baia,Sólido,Incineração,II-A,Não Reciclável
7803,73452,Resíduo Limpeza de Tanque Viral,Líquidos Contaminados,Baiaás,Líquido,Coprocessamento,I,Não Reciclável
7803,73453,"Resíduo Água, Óleo e Amônia",Líquidos Contaminados,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73454,Resíduo Embalagem Contaminada OEB,Sólidos Contaminados,Baia,Sólido,Coprocessamento,I,Não Reciclável
7803,73539,Resíduos Elementos Filtrantes (com ferro),Sólidos Contaminados,Baia,Sólido,Incineração,I,Não Reciclável
7803,73540,Resíduo Perfuro Cortante,Sólidos Diversos,"",Sólido,Incineração,I,Não Reciclável
7803,73541,Resíduo Matéria Prima Sólida ,Sólidos Diversos,Baia,Sólido,Incineração,I,Não Reciclável
7803,73542,Resíduo Lá de Vidro (Rocha),Sólidos Diversos,Baia,Sólido,Incineração,I,Não Reciclável
7803,73543,Resíduo Gel de Hidróxido de Alumínio,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73544,Resíduo Gel de Hidróxido de Alumínio,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73547,Resíduo Reagente Não Halogenado ,Líquidos Contaminados,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
7803,73547,Resíduo Reagente Não Halogenado ,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,73548,Resíduo Reagente Aquoso PH 6-8,Líquidos Contaminados,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
7803,73548,Resíduo Reagente Aquoso PH 6-8,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,73549,Resíduo Reagente Halogenado,Líquidos Contaminados,"",Líquido,Coprocessamento,I,Não Reciclável
7803,73549,Resíduo Reagente Halogenado,Líquidos Contaminados,"",Líquido,Incineração,I,Não Reciclável
7803,73550,Resíduo Teste de Elisa,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73551,Resíduo Hipoclorito de Sódio,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73552,Resíduo Meio de Cultura Contaminado ,Líquidos Contaminados,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73553,c,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73554,Resíduo Água e Amônia,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73555,Resíduo Álcool Isopropílico ,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73556,Resíduo Matéria Prima (Hidróxido de Sódio),Sólidos Diversos,Baia,Sólido,Incineração,I,Não Reciclável
7803,73557,Resíduo Desinfetante Divosan,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73558,Resíduo Detergente Divoson Forte,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73561,Resíduo Carvão,Sólidos Diversos,Baia,Sólido,Incineração,II-A,Não Reciclável
7803,73562,Resíduo Solo Contaminado,Sólidos Contaminados,Baia,Sólido,Coprocessamento,I,Não Reciclável
7803,73563,Resíduo Ambulatorial Perfurocortante ,Resíduo de serviço de saúde,Baiaás,Sólido,Incineração,I,Não Reciclável
7803,73564,Resíduo Ambulatorial Perfurocortante ,Resíduo de serviço de saúde,Baiaás,Sólido,Incineração,I,Não Reciclável
7803,73565,Resíduo Infectante Ambulatoral Diversos,Resíduo de serviço de saúde,Baia,Sólido,Incineração,I,Não Reciclável
7803,73566,Resíduo Ambulatorial - Antitoxina Butolínica,Resíduo de serviço de saúde,Baia,Sólido,Incineração,I,Não Reciclável
7803,73567,Resíduo Ácido Clorídrico ,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,73578,Resíduo Água e Óleo (Bloco N-Viral),Líquidos Diversos,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
7803,73578,Resíduo Água e Óleo (Bloco N-Viral),Líquidos Diversos,Bombona Plástica,Líquido,Incineração,II-A,Não Reciclável
7803,73579,Diluentes (pode ser de vários produções),Líquidos Diversos,Baia,Líquido,Coprocessamento,II-A,Não Reciclável
7803,78252,Diluentes ,Líquidos Diversos,Granel,Líquido,Incineração,II-A,Não Reciclável
7803,78255,Água e óleo (Bloco N-Viral),Líquidos Diversos,Bombona Plástica,Líquido,Incineração,II-A,Não Reciclável
7803,78256,Tambores Limpeza ETE,Resíduo de ETE,Bombona Plástica,Sólido,Incineração,II-A,Não Reciclável
7803,78257,Limpeza Gordura ETE,Resíduo de ETE,Bombona Plástica,Sólido,Incineração,II-B,Não Reciclável
7803,78258,Limpeza de Tanque Viral,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78259,"Água, Óleo e Amônia",Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78260,Água e Amônia,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78261,Embalagem Contaminada OEB,Sólidos Contaminados,Bombona Plástica,Sólido,Incineração,I,Não Reciclável
7803,78262, Elementos Filtrantes (com ferro),Sólidos Contaminados,Granel,Sólido,Incineração,I,Não Reciclável
7803,73540,Resíduo Perfuro Cortante,Sólidos Diversos,"",Sólido,Incineração,I,Não Reciclável
7803,78267,Resíduo Matéria Prima Sólida Perigoso,Sólidos Contaminados,Granel,Sólido,Incineração,I,Não Reciclável
7803,78268,Matéria Prima Sólida Perigo,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
7803,78270,Matéria Prima Sólida Não Pegisoso,Sólidos Diversos,Sacos Plásticos,Sólido,Incineração,II-A,Não Reciclável
7803,78271,Matéria Prima Sólida Perigoso,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
7803,78272,Matéria Prima Líquida Perigosa,Líquidos Contaminados,Granel,Líquido,Incineração,I,Reciclável
7803,78273,Matéria Prima Líquida Não Perigosa,Líquidos Diversos,Granel,Líquido,Incineração,II-A,Não Reciclável
7803,78274,Gel de Hidróxido de Alumínio,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,73549,Resíduo Reagente Halogenado,Líquidos Contaminados,"",Líquido,Coprocessamento,I,Não Reciclável
7803,73549,Resíduo Reagente Halogenado,Líquidos Contaminados,"",Líquido,Incineração,I,Não Reciclável
7803,73548,Resíduo Reagente Aquoso PH 6-8,Líquidos Contaminados,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
7803,73548,Resíduo Reagente Aquoso PH 6-8,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78279,Teste de Elisa,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78280,Meio de Cultura Contaminado ,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78299,Reagente Aquoso PH 6-8,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78300,Reagente Não Halogenado ,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,78301, Reagente Halogenado,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,86481,Hipoclorito de Sódio,Líquidos Diversos,Galão,Líquido,Incineração,I,Não Reciclável
7803,86484,Álcool Isopropílico ,Líquidos Diversos,Granel,Líquido,Incineração,I,Não Reciclável
7803,86805,Antitoxina Butolínica,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
7803,86806,Perfurocortante ,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
7803,86832,Carvão,Sólidos Diversos,Baia,Sólido,Incineração,II-A,Não Reciclável
7803,86833,Divosan Forte,Líquidos Diversos,Granel,Líquido,Coprocessamento,I,Não Reciclável
7803,86834,Detergentes Diversos,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,86836,Ácido Clorídrico ,Líquidos Diversos,Baia,Líquido,Coprocessamento,I,Não Reciclável
7803,86838,Solo Contaminado ,Sólidos Contaminados,Sacos Plásticos,Sólido,Coprocessamento,I,Não Reciclável
7803,86838,Solo Contaminado ,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
7803,86839,Hidróxido de Sódio (Matéria Prima),Sólidos Diversos,Baia,Sólido,Incineração,I,Não Reciclável
7803,86853,Infectante Ambulatorial Diversos,Resíduo de serviço de saúde,Baia,Sólido,Incineração,I,Não Reciclável
7803,113318,EPI,Sólidos Contaminados,Sacos Plásticos,Sólido,Coprocessamento,I,Não Reciclável
7803,123876,EPI's usados,Sólidos Contaminados,Sacos Plásticos,Sólido,Coprocessamento,I,Não Reciclável
7803,123877,Frasco de Vidro,Vidro,Caixa de Papelão,Sólido,Reciclagem,II-A,Reciclável
7803,123994,Resíduo de Matéria Prima,Sólidos Diversos,Sacos Plásticos,Sólido,Incineração,II-A,Não Reciclável
7803,123995,Resíduo Orgânico Não Halogenado,Tipo de Resíduo,Bombona Plástica,Líquido,Incineração,II-B,Não Reciclável
7803,123996,Resíduo Orgânico Halogenado,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,II-B,Não Reciclável
7803,123997,"Resíduo Aquoso PH  entre 6,00 e 8,00",Líquidos Contaminados,Baia,Líquido,Incineração,II-B,Não Reciclável
7803,123998,Resíduos de Reagentes,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,II-B,Não Reciclável
7803,124003,Resíduo de Produto,Líquidos Contaminados,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,124004,Cápsula de Alumínio,Sólidos Diversos,Sacos Plásticos,Sólido,Coprocessamento,II-A,Não Reciclável
7803,124007,Rolha de Borracha,Sólidos Diversos,Sacos Plásticos,Sólido,Coprocessamento,II-A,Não Reciclável
7803,125360,Divostar Quattro,Líquidos Diversos,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,125362,Divosan Divosept,Líquidos Diversos,Baia,Líquido,Incineração,I,Não Reciclável
7803,125364,Divosan 5G,Líquidos Diversos,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,125367,Allclean,Líquidos Diversos,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,125370,Formaldeído,Líquidos Diversos,Galão,Líquido,Incineração,I,Não Reciclável
7803,125407,Ácido Nítrico,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125408,Ácido Perclórico,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125409,Azida de Sódio,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125410,Clorato de Potássio,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125411,Nitrato de Amônio ,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125412,Nitrato de Mercúrio,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125413,Nitrato de Potássio ,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125415,Perclorato de Potássio,Líquidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125416,Filtros contaminados ,Resíduo Industrial,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
7803,125579,Cloreto de Mercúrio (ICO),Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,125580,Formiato de Amônio,Líquidos Diversos,Baia,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125581,Cloreto de Mercúrio (OSO),Líquidos Diversos,Baia,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125582,Ácido Benzóico,Sólidos Diversos,Bombona Plástica,Sólido/Líquido,Incineração,I,Não Reciclável
7803,125587,Amostra de Resíduo Acabado,Sólidos Não Recicláveis,Sacos Plásticos,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,125718,Frasco Vidro Vazio Contaminado,Sólidos Contaminados,Sacos Plásticos,Sólido,Coprocessamento,II-A,Não Reciclável
7803,125719,Frasco Plástico Vazio Contaminado,Sólidos Contaminados,Sacos Plásticos,Sólido,Coprocessamento,II-A,Não Reciclável
7803,125721,Sucatas de Ar Condicionado,Sólidos Diversos,Sacos Plásticos,Sólido,Coprocessamento,II-B,Não Reciclável
7803,125722,Filtros Saturados,Sólidos Diversos,Baia,Sólido,Coprocessamento,II-B,Não Reciclável
7803,125723,Rolamentos,Sólidos Diversos,Baia,Sólido,Coprocessamento,II-B,Não Reciclável
7803,125724,Correias ,Sólidos Diversos,Baia,Sólido,Coprocessamento,II-B,Não Reciclável
7803,125725,Bioindicadores ,Sólidos Diversos,Baia,Sólido,Coprocessamento,II-B,Não Reciclável
7803,125790,Cartucho Contaminado,Sólidos Contaminados,Baia,Sólido,Incineração,II-A,Não Reciclável
7803,126118,Afovacin 100ml,Resíduo Industrial,Sacos Plásticos,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,126119,Afovacin 30ml,Resíduo Industrial,Sacos Plásticos,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,126122,Botulina100ml,Resíduo Industrial,Frasco,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,126123,Botulina 250ml,Resíduo Industrial,Frasco,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,126124,Raivacel 50ml,Resíduo Industrial,Sacos Plásticos,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,126156,Brucelina 15 Doses,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,126348,Material gráfico MSD,Resíduo Industrial,Caixa de Papelão,Sólido,Incineração,II-B,Não Reciclável
7803,126352,Líquido limpeza de máquinas,Resíduo Industrial,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
7803,126355,Hipoclorito de sódio 10%,Resíduo Industrial,Galão,Líquido,Incineração,I,Não Reciclável
7803,126426,Reagente Ácido Cítrico,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,I,Não Reciclável
7803,126426,Reagente Ácido Cítrico,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,126427,Reagente Glicerol,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,126982,Refil de Gás,Sólidos Diversos,Baia,Sólido,Coprocessamento,II-A,Não Reciclável
7803,127188,amostras de produto acabado não perigoso,Resíduo Industrial,Sacos Plásticos,Sólido/Líquido,Incineração,II-A,Reciclável
7803,127690,Ácido trifluoroacético,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,I,Não Reciclável
7803,127691,Piruvato de Sódio,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,127695,Ácido Benzílico,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,I,Não Reciclável
7803,127709,Resíduo água e óleo compressores viral,Resíduo Industrial,Bombona Plástica,Líquido,Incineração,II-A,Não Reciclável
7803,127926,Resíduo de Carbonato de Potássio,Resíduo Industrial,Sacos Plásticos,Sólido,Incineração,II-A,Não Reciclável
7803,128043,Resíduo Vampiricid,Resíduo Industrial,Caixa de Papelão,Líquido,Incineração,I,Não Reciclável
7803,128044,Resíduo Dorcipec,Resíduo Industrial,Caixa de Papelão,Líquido,Incineração,II-A,Não Reciclável
7803,128046,Resíduo Valleefer BS,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,128069,Divosan G-5,Resíduo Industrial,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
7803,128073,Resíduo sorológico em solução viricida,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,128081,"Reagentes das analises de ELISA  inativado em solução Hipoclorito de sódio 0,5%",Resíduo Industrial,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
7803,125715,Bovicel 100mL,Líquidos Diversos,Baia,Sólido/Líquido,Coprocessamento,II-A,Não Reciclável
7803,125715,Bovicel 100mL,Líquidos Diversos,Baia,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,125593,Bovicel 30mL,Líquidos Diversos,Sacos Plásticos,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,125593,Bovicel 30mL,Líquidos Diversos,Sacos Plásticos,Sólido/Líquido,Coprocessamento,II-A,Não Reciclável
7803,128086,Bovicel 20ml,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,II-A,Não Reciclável
7803,125795,Hepatoxan,Líquidos Diversos,Sacos Plásticos,Sólido/Líquido,Coprocessamento,II-A,Não Reciclável
7803,125795,Hepatoxan,Líquidos Diversos,Sacos Plásticos,Sólido/Líquido,Incineração,II-A,Não Reciclável
7803,128322,Mov - Modificador Orgânico 500mL,Resíduo Industrial,Sacos Plásticos,Líquido,Incineração,I,Não Reciclável
